192.168.3.219	[31/Oct/2016:19:32:12	"GET	/js/login.js	HTTP/1.1"	200	1694	"http://192.168.3.146/"
192.168.3.219	[31/Oct/2016:19:32:12	"GET	/img/LoginScreen.png	HTTP/1.1"	200	465299	"http://192.168.3.146/"
192.168.3.219	[31/Oct/2016:19:32:12	"GET	/fonts/glyphicons-halflings-regular.woff	HTTP/1.1"	200	23424	"http://192.168.3.146/css/bootstrap.css"
192.168.3.219	[31/Oct/2016:19:32:12	"GET	/img/IXI_Logo32.ico	HTTP/1.1"	200	3758	"http://192.168.3.146/"
192.168.3.219	[31/Oct/2016:19:32:14	"POST	/	HTTP/1.1"	500	5506	"http://192.168.3.146/"
192.168.3.219	[31/Oct/2016:19:33:04	"POST	/	HTTP/1.1"	500	5506	"http://192.168.3.146/"
192.168.3.219	[31/Oct/2016:19:33:04	"GET	/favicon.ico	HTTP/1.1"	200	-	"http://192.168.3.146/"
192.168.3.219	[31/Oct/2016:19:33:07	"POST	/	HTTP/1.1"	500	5506	"http://192.168.3.146/"
192.168.3.219	[31/Oct/2016:19:33:07	"GET	/favicon.ico	HTTP/1.1"	200	-	"http://192.168.3.146/"
192.168.3.219	[31/Oct/2016:19:33:32	"POST	/	HTTP/1.1"	302	364	"http://192.168.3.146/"
192.168.3.219	[31/Oct/2016:19:33:33	"GET	/dashboard	HTTP/1.1"	302	344	"http://192.168.3.146/"
192.168.3.219	[31/Oct/2016:19:33:33	"GET	/home	HTTP/1.1"	200	7099	"http://192.168.3.146/"
192.168.3.219	[31/Oct/2016:19:33:34	"GET	/fusioncharts/fusioncharts.js	HTTP/1.1"	200	621694	"http://192.168.3.146/home"
192.168.3.219	[31/Oct/2016:19:33:34	"GET	/fusioncharts/fusioncharts-jquery-plugin.js	HTTP/1.1"	200	55906	"http://192.168.3.146/home"
192.168.3.219	[31/Oct/2016:19:33:34	"GET	/fusioncharts/themes/fusioncharts.theme.fint.js	HTTP/1.1"	200	5718	"http://192.168.3.146/home"
192.168.3.219	[31/Oct/2016:19:33:34	"GET	/js/defaults.js	HTTP/1.1"	200	75394	"http://192.168.3.146/home"
192.168.3.219	[31/Oct/2016:19:33:34	"GET	/img/integenX-Logo_spotblue-300W.png	HTTP/1.1"	200	14977	"http://192.168.3.146/home"
192.168.3.219	[31/Oct/2016:19:33:34	"GET	/img/RapidHIT.png	HTTP/1.1"	200	484233	"http://192.168.3.146/home"
192.168.3.219	[31/Oct/2016:19:33:34	"GET	/img/RapidHIT%20Instrument.png	HTTP/1.1"	200	161782	"http://192.168.3.146/home"
192.168.3.219	[31/Oct/2016:19:33:34	"GET	/img/IXI.jpg	HTTP/1.1"	200	71999	"http://192.168.3.146/home"
192.168.3.219	[31/Oct/2016:19:33:34	"GET	/img/DNA%20Graphic.png	HTTP/1.1"	200	558035	"http://192.168.3.146/home"
192.168.3.219	[31/Oct/2016:19:33:37	"GET	/dashboard	HTTP/1.1"	302	344	"http://192.168.3.146/home"
192.168.3.219	[31/Oct/2016:19:33:37	"GET	/home	HTTP/1.1"	200	7099	"http://192.168.3.146/home"
192.168.3.219	[31/Oct/2016:19:33:40	"GET	/roster	HTTP/1.1"	200	7113	"http://192.168.3.146/home"
192.168.3.219	[31/Oct/2016:19:33:41	"GET	/ajax/roster?perPage=17&page=1	HTTP/1.1"	200	4895	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:19:33:41	"GET	/img/Employees/	HTTP/1.1"	301	346	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:19:33:41	"GET	/img/Employees/amcallis.jpg	HTTP/1.1"	200	8272	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:19:33:41	"GET	/img/Employees/asaffeel.jpg	HTTP/1.1"	200	11295	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:19:33:41	"GET	/img/Employees/abarican.jpg	HTTP/1.1"	200	10321	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:19:33:41	"GET	/img/Employees/rschuere.jpg	HTTP/1.1"	200	13407	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:19:33:41	"GET	/img/Employees/bwhite.jpg	HTTP/1.1"	200	5968	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:19:33:41	"GET	/img/Employees/ctroup.jpg	HTTP/1.1"	200	7674	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:19:33:41	"GET	/img/Employees/cvan.jpg	HTTP/1.1"	200	7738	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:19:33:41	"GET	/img/Employees/csmith.jpg	HTTP/1.1"	200	12586	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:19:33:41	"GET	/img/Employees/cbridge.jpg	HTTP/1.1"	200	478670	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:19:33:41	"GET	/img/Employees/dking.jpg	HTTP/1.1"	200	6139	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:19:33:41	"GET	/img/Employees/dsmith.jpg	HTTP/1.1"	200	4413	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:19:33:41	"GET	/img/Employees/dwhite.jpg	HTTP/1.1"	200	13130	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:19:33:41	"GET	/img/Employees	HTTP/1.1"	301	347	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:19:33:41	"GET	/img/Employees/faceless.jpg	HTTP/1.1"	200	38749	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:19:33:41	"GET	/img/Employees/null	HTTP/1.1"	404	15711	"http://192.168.3.146/roster"
192.168.3.205	[31/Oct/2016:19:33:47	"GET	/	HTTP/1.1"	200	3577	"-"
192.168.3.205	[31/Oct/2016:19:33:48	"GET	/css/bootstrap.css	HTTP/1.1"	200	126432	"http://intranet/"
192.168.3.205	[31/Oct/2016:19:33:48	"GET	/js/bootstrap.js	HTTP/1.1"	200	58327	"http://intranet/"
192.168.3.205	[31/Oct/2016:19:33:48	"GET	/css/jqPagination.css	HTTP/1.1"	200	3989	"http://intranet/"
192.168.3.205	[31/Oct/2016:19:33:48	"GET	/js/jquery.number.js	HTTP/1.1"	200	21631	"http://intranet/"
192.168.3.205	[31/Oct/2016:19:33:48	"GET	/css/intranet.css	HTTP/1.1"	200	33264	"http://intranet/"
192.168.3.205	[31/Oct/2016:19:33:48	"GET	/js/jquery.jqpagination.js	HTTP/1.1"	200	10780	"http://intranet/"
192.168.3.205	[31/Oct/2016:19:33:48	"GET	/js/login.js	HTTP/1.1"	200	1694	"http://intranet/"
192.168.3.205	[31/Oct/2016:19:33:48	"GET	/img/LoginScreen.png	HTTP/1.1"	200	465299	"http://intranet/"
192.168.3.205	[31/Oct/2016:19:33:48	"GET	/img/IXI_Logo32.ico	HTTP/1.1"	200	3758	"http://intranet/"
192.168.3.205	[31/Oct/2016:19:33:53	"GET	/fonts/glyphicons-halflings-regular.woff	HTTP/1.1"	200	23424	"http://intranet/css/bootstrap.css"
192.168.3.205	[31/Oct/2016:19:33:56	"POST	/	HTTP/1.1"	302	324	"http://intranet/"
192.168.3.205	[31/Oct/2016:19:33:57	"GET	/home	HTTP/1.1"	200	6472	"http://intranet/"
192.168.3.205	[31/Oct/2016:19:33:57	"GET	/fusioncharts/fusioncharts.js	HTTP/1.1"	200	621694	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:33:57	"GET	/fusioncharts/fusioncharts-jquery-plugin.js	HTTP/1.1"	200	55906	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:33:57	"GET	/fusioncharts/themes/fusioncharts.theme.fint.js	HTTP/1.1"	200	5718	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:33:57	"GET	/js/defaults.js	HTTP/1.1"	200	75394	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:33:57	"GET	/img/integenX-Logo_spotblue-300W.png	HTTP/1.1"	200	14977	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:33:57	"GET	/img/RapidHIT.png	HTTP/1.1"	200	484233	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:33:57	"GET	/img/RapidHIT%20Instrument.png	HTTP/1.1"	200	161782	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:33:57	"GET	/img/IXI.jpg	HTTP/1.1"	200	71999	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:33:57	"GET	/img/DNA%20Graphic.png	HTTP/1.1"	200	558035	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:34:42	"GET	/home	HTTP/1.1"	200	6472	"-"
192.168.3.205	[31/Oct/2016:19:57:39	"GET	/home	HTTP/1.1"	200	6472	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:57:39	"GET	/home	HTTP/1.1"	200	6472	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:57:40	"GET	/css/bootstrap.css	HTTP/1.1"	304	-	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:57:40	"GET	/js/bootstrap.js	HTTP/1.1"	304	-	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:57:40	"GET	/js/jquery.number.js	HTTP/1.1"	304	-	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:57:40	"GET	/fusioncharts/fusioncharts.js	HTTP/1.1"	304	-	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:57:40	"GET	/css/jqPagination.css	HTTP/1.1"	304	-	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:57:40	"GET	/css/intranet.css	HTTP/1.1"	304	-	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:57:40	"GET	/fusioncharts/fusioncharts-jquery-plugin.js	HTTP/1.1"	304	-	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:57:40	"GET	/fusioncharts/themes/fusioncharts.theme.fint.js	HTTP/1.1"	304	-	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:57:40	"GET	/js/jquery.jqpagination.js	HTTP/1.1"	304	-	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:57:40	"GET	/js/defaults.js	HTTP/1.1"	304	-	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:57:40	"GET	/img/integenX-Logo_spotblue-300W.png	HTTP/1.1"	304	-	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:57:40	"GET	/img/RapidHIT.png	HTTP/1.1"	304	-	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:57:40	"GET	/img/RapidHIT%20Instrument.png	HTTP/1.1"	304	-	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:57:40	"GET	/img/IXI.jpg	HTTP/1.1"	304	-	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:57:40	"GET	/img/DNA%20Graphic.png	HTTP/1.1"	304	-	"http://intranet/home"
192.168.3.205	[31/Oct/2016:19:57:40	"GET	/fonts/glyphicons-halflings-regular.woff	HTTP/1.1"	304	-	"http://intranet/css/bootstrap.css"
192.168.3.205	[31/Oct/2016:19:57:42	"GET	/home	HTTP/1.1"	200	6472	"-"
192.168.3.205	[31/Oct/2016:20:00:25	"GET	/home	HTTP/1.1"	200	6472	"-"
192.168.3.219	[31/Oct/2016:20:05:53	"GET	/roster	HTTP/1.1"	200	26438	"http://192.168.3.146/home"
192.168.3.219	[31/Oct/2016:20:05:54	"GET	/css/jquery.ptTimeSelect.css	HTTP/1.1"	200	1765	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:54	"GET	/css/dropzone.css	HTTP/1.1"	200	12975	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:54	"GET	/js/jquery.ptTimeSelect.js	HTTP/1.1"	200	23006	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:54	"GET	/js/dropzone.js	HTTP/1.1"	200	64742	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:54	"GET	/img/Employees/mnafisi.jpg	HTTP/1.1"	200	9418	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:54	"GET	/img/IXI_Logo32.ico	HTTP/1.1"	200	3758	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:54	"GET	/ajax/roster?perPage=0&page=1	HTTP/1.1"	302	344	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:55	"GET	/home	HTTP/1.1"	200	8452	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:57	"GET	/roster	HTTP/1.1"	200	26438	"http://192.168.3.146/home"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/css/bootstrap.css	HTTP/1.1"	200	133529	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/js/bootstrap.js	HTTP/1.1"	200	60329	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/js/jquery.number.js	HTTP/1.1"	200	22283	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/css/jqPagination.css	HTTP/1.1"	200	4124	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/css/jquery.ptTimeSelect.css	HTTP/1.1"	200	1765	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/css/dropzone.css	HTTP/1.1"	200	12975	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/css/intranet.css	HTTP/1.1"	200	37074	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/fusioncharts/fusioncharts-jquery-plugin.js	HTTP/1.1"	200	57380	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/fusioncharts/themes/fusioncharts.theme.fint.js	HTTP/1.1"	200	5736	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/js/jquery.jqpagination.js	HTTP/1.1"	200	11380	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/fusioncharts/fusioncharts.js	HTTP/1.1"	200	622941	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/js/jquery.ptTimeSelect.js	HTTP/1.1"	200	23006	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/js/dropzone.js	HTTP/1.1"	200	64742	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/js/defaults.js	HTTP/1.1"	200	32436	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/img/integenX-Logo_spotblue-300W.png	HTTP/1.1"	200	14977	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/img/Employees/mnafisi.jpg	HTTP/1.1"	200	9418	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/img/loader.gif	HTTP/1.1"	200	22444	"http://192.168.3.146/css/intranet.css"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/fonts/glyphicons-halflings-regular.woff	HTTP/1.1"	200	23424	"http://192.168.3.146/css/bootstrap.css"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/img/IXI_Logo32.ico	HTTP/1.1"	200	3758	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:58	"GET	/roster?&page=1&perPage=17&Search=	HTTP/1.1"	200	11945	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:05:59	"GET	/img/Employees/dcreed.png	HTTP/1.1"	200	148309	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:06:09	"GET	/roster?&page=2&perPage=17&Search=	HTTP/1.1"	200	11957	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:06:10	"GET	/img/Employees/dfrost.jpg	HTTP/1.1"	200	8518	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:06:10	"GET	/img/Employees/dlehto.jpg	HTTP/1.1"	200	9020	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:06:10	"GET	/img/Employees/dlong.jpg	HTTP/1.1"	200	10793	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:06:10	"GET	/img/Employees/dtsou.jpg	HTTP/1.1"	200	14399	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:06:10	"GET	/img/Employees/flin.jpg	HTTP/1.1"	200	14505	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:06:10	"GET	/img/Employees/ftolenti.jpg	HTTP/1.1"	200	9880	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:06:10	"GET	/img/Employees/fmiaolin.jpg	HTTP/1.1"	200	6881	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:06:10	"GET	/img/Employees/jgallag.jpg	HTTP/1.1"	200	6989	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:06:10	"GET	/img/Employees/fpearson.jpg	HTTP/1.1"	200	36638	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:06:10	"GET	/img/Employees/glamber.jpg	HTTP/1.1"	200	7216	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:06:10	"GET	/img/Employees/glee.jpg	HTTP/1.1"	200	7239	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:06:10	"GET	/img/Employees/hherrer.jpg	HTTP/1.1"	200	6263	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:06:12	"GET	/home	HTTP/1.1"	200	7977	"http://192.168.3.146/roster"
192.168.3.205	[31/Oct/2016:20:06:13	"GET	/home	HTTP/1.1"	302	304	"-"
192.168.3.205	[31/Oct/2016:20:06:13	"GET	/	HTTP/1.1"	200	3758	"-"
192.168.3.219	[31/Oct/2016:20:06:14	"GET	/tools	HTTP/1.1"	200	7423	"http://192.168.3.146/home"
192.168.3.205	[31/Oct/2016:20:06:19	"POST	/	HTTP/1.1"	302	324	"http://intranet/"
192.168.3.205	[31/Oct/2016:20:06:19	"GET	/home	HTTP/1.1"	200	8004	"http://intranet/"
192.168.3.205	[31/Oct/2016:20:06:20	"GET	/css/jquery.ptTimeSelect.css	HTTP/1.1"	200	1765	"http://intranet/home"
192.168.3.205	[31/Oct/2016:20:06:20	"GET	/css/dropzone.css	HTTP/1.1"	200	12975	"http://intranet/home"
192.168.3.205	[31/Oct/2016:20:06:20	"GET	/js/jquery.ptTimeSelect.js	HTTP/1.1"	200	23006	"http://intranet/home"
192.168.3.205	[31/Oct/2016:20:06:20	"GET	/js/dropzone.js	HTTP/1.1"	200	64742	"http://intranet/home"
192.168.3.205	[31/Oct/2016:20:06:21	"GET	/img/Employees/amcallis.jpg	HTTP/1.1"	200	8272	"http://intranet/home"
192.168.3.219	[31/Oct/2016:20:06:20	"GET	/roster	HTTP/1.1"	200	26438	"http://192.168.3.146/tools"
192.168.3.219	[31/Oct/2016:20:06:21	"GET	/roster?&page=2&perPage=17&Search=	HTTP/1.1"	200	11957	"http://192.168.3.146/roster"
192.168.3.219	[31/Oct/2016:20:06:23	"GET	/home	HTTP/1.1"	200	7977	"http://192.168.3.146/roster"
192.168.3.205	[31/Oct/2016:20:06:32	"HEAD	/home	HTTP/1.1"	302	-	"-"
192.168.3.219	[31/Oct/2016:20:06:35	"GET	/tools	HTTP/1.1"	200	7423	"http://192.168.3.146/home"
192.168.3.219	[31/Oct/2016:20:06:39	"GET	/home	HTTP/1.1"	200	7977	"http://192.168.3.146/tools"
192.168.3.219	[31/Oct/2016:20:06:43	"GET	/logout	HTTP/1.1"	302	324	"http://192.168.3.146/home"
192.168.3.219	[31/Oct/2016:20:06:44	"GET	/	HTTP/1.1"	200	3831	"http://192.168.3.146/home"
192.168.3.205	[31/Oct/2016:20:06:45	"GET	/home	HTTP/1.1"	302	304	"-"
192.168.3.205	[31/Oct/2016:20:06:46	"GET	/	HTTP/1.1"	200	3758	"-"
192.168.3.205	[31/Oct/2016:20:06:46	"GET	/css/bootstrap.css	HTTP/1.1"	200	133529	"http://intranet/"
192.168.3.205	[31/Oct/2016:20:06:46	"GET	/css/jqPagination.css	HTTP/1.1"	200	4124	"http://intranet/"
192.168.3.205	[31/Oct/2016:20:06:46	"GET	/css/intranet.css	HTTP/1.1"	200	37074	"http://intranet/"
192.168.3.205	[31/Oct/2016:20:06:46	"GET	/js/bootstrap.js	HTTP/1.1"	200	60329	"http://intranet/"
192.168.3.205	[31/Oct/2016:20:06:46	"GET	/js/jquery.number.js	HTTP/1.1"	200	22283	"http://intranet/"
192.168.3.205	[31/Oct/2016:20:06:46	"GET	/js/jquery.jqpagination.js	HTTP/1.1"	200	11380	"http://intranet/"
192.168.3.205	[31/Oct/2016:20:06:46	"GET	/js/login.js	HTTP/1.1"	200	1694	"http://intranet/"
192.168.3.219	[31/Oct/2016:20:06:46	"POST	/	HTTP/1.1"	302	344	"http://192.168.3.146/"
192.168.3.205	[31/Oct/2016:20:06:47	"GET	/img/LoginScreen.png	HTTP/1.1"	200	465299	"http://intranet/"
192.168.3.205	[31/Oct/2016:20:06:47	"GET	/img/IXI_Logo32.ico	HTTP/1.1"	200	3758	"http://intranet/"
192.168.3.219	[31/Oct/2016:20:06:47	"GET	/home	HTTP/1.1"	200	7977	"http://192.168.3.146/"
192.168.3.205	[31/Oct/2016:20:06:49	"GET	/fonts/glyphicons-halflings-regular.woff	HTTP/1.1"	200	23424	"http://intranet/css/bootstrap.css"
192.168.3.219	[31/Oct/2016:20:06:49	"GET	/tools	HTTP/1.1"	200	7423	"http://192.168.3.146/home"
192.168.3.205	[31/Oct/2016:20:06:51	"POST	/	HTTP/1.1"	302	324	"http://intranet/"
192.168.3.205	[31/Oct/2016:20:06:52	"GET	/home	HTTP/1.1"	200	8004	"http://intranet/"
192.168.3.205	[31/Oct/2016:20:06:53	"GET	/fusioncharts/fusioncharts.js	HTTP/1.1"	200	622941	"http://intranet/home"
192.168.3.205	[31/Oct/2016:20:06:53	"GET	/css/jquery.ptTimeSelect.css	HTTP/1.1"	200	1765	"http://intranet/home"
192.168.3.205	[31/Oct/2016:20:06:53	"GET	/css/dropzone.css	HTTP/1.1"	200	12975	"http://intranet/home"
192.168.3.205	[31/Oct/2016:20:06:53	"GET	/fusioncharts/fusioncharts-jquery-plugin.js	HTTP/1.1"	200	57380	"http://intranet/home"
192.168.3.205	[31/Oct/2016:20:06:53	"GET	/js/jquery.ptTimeSelect.js	HTTP/1.1"	200	23006	"http://intranet/home"
192.168.3.205	[31/Oct/2016:20:06:53	"GET	/fusioncharts/themes/fusioncharts.theme.fint.js	HTTP/1.1"	200	5736	"http://intranet/home"
192.168.3.205	[31/Oct/2016:20:06:53	"GET	/js/dropzone.js	HTTP/1.1"	200	64742	"http://intranet/home"
192.168.3.205	[31/Oct/2016:20:06:53	"GET	/js/defaults.js	HTTP/1.1"	200	32436	"http://intranet/home"
192.168.3.219	[31/Oct/2016:20:06:52	"GET	/roster	HTTP/1.1"	200	26438	"http://192.168.3.146/tools"
192.168.3.205	[31/Oct/2016:20:06:53	"GET	/img/integenX-Logo_spotblue-300W.png	HTTP/1.1"	200	14977	"http://intranet/home"
192.168.3.205	[31/Oct/2016:20:06:53	"GET	/img/Employees/amcallis.jpg	HTTP/1.1"	200	8272	"http://intranet/home"
192.168.3.205	[31/Oct/2016:20:06:53	"GET	/img/IXI.jpg	HTTP/1.1"	200	71999	"http://intranet/home"
192.168.3.205	[31/Oct/2016:20:06:53	"GET	/img/RapidHIT%20Instrument.png	HTTP/1.1"	200	161782	"http://intranet/home"
192.168.3.205	[31/Oct/2016:20:06:53	"GET	/img/DNA%20Graphic.png	HTTP/1.1"	200	558035	"http://intranet/home"
192.168.3.205	[31/Oct/2016:20:06:53	"GET	/img/RapidHIT.png	HTTP/1.1"	200	484233	"http://intranet/home"
